curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
314,output/data_cb5_signal_studies.csv,8511c868d324af9a39e2be4a0b40df030aec85c7857885c7dc96eb61b06e0c82,data_raw/signal_studies_citywide.csv,matched,1,8511c868d324af9a39e2be4a0b40df030aec85c7857885c7dc96eb61b06e0c82,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0218,174003,2022-01-28T00:00:00.000,Traffic Signal,Queens,MYRTLE AVENUE,81 ROAD,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
315,output/data_cb5_signal_studies.csv,b6852f13a2de79ac491cd41b10b290d1445c0463becf4618fb09d50e6cb68d92,data_raw/signal_studies_citywide.csv,matched,1,b6852f13a2de79ac491cd41b10b290d1445c0463becf4618fb09d50e6cb68d92,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0217,174002,2022-01-28T00:00:00.000,All-Way Stop,Queens,79 STREET,78 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
316,output/data_cb5_signal_studies.csv,fdf3df573d286fec95f60f1c5bb0b16421366d24786e31d0ffe47bec2a41546d,data_raw/signal_studies_citywide.csv,matched,1,fdf3df573d286fec95f60f1c5bb0b16421366d24786e31d0ffe47bec2a41546d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0194,173979,2022-01-26T00:00:00.000,Traffic Signal,Queens,COOPER AVENUE,61 STREET,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
317,output/data_cb5_signal_studies.csv,501c907bce72e92885c6a087be19217694bc756e95eed7381bde64e74782e632,data_raw/signal_studies_citywide.csv,matched,1,501c907bce72e92885c6a087be19217694bc756e95eed7381bde64e74782e632,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0173B,172974,2022-01-26T00:00:00.000,Left Turn Arrow/Signal,Queens,FRESH POND ROAD,METROPOLITAN AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
318,output/data_cb5_signal_studies.csv,b0c8d8beae59ded48f0c7f05947c221f17d97e0ce0eb17703c19d9ed4a42e1d2,data_raw/signal_studies_citywide.csv,matched,1,b0c8d8beae59ded48f0c7f05947c221f17d97e0ce0eb17703c19d9ed4a42e1d2,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0051B,172852,2022-01-10T00:00:00.000,Traffic Signal,Queens,PENELOPE AVENUE,80 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
319,output/data_cb5_signal_studies.csv,7567e1d2ae60972ffdd766c27e1257389f2041c4c58581c457abf68347ac4d15,data_raw/signal_studies_citywide.csv,matched,1,7567e1d2ae60972ffdd766c27e1257389f2041c4c58581c457abf68347ac4d15,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0035B,172836,2022-01-10T00:00:00.000,Leading Pedestrian Interval,Queens,METROPOLITAN AVENUE,65 PLACE,MT OLIVET CRESCENT,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
320,output/data_cb5_signal_studies.csv,41d73013597ec9798c64716f48598fcd9a9ac52617d0d40cbc2701ce5b67af8c,data_raw/signal_studies_citywide.csv,matched,1,41d73013597ec9798c64716f48598fcd9a9ac52617d0d40cbc2701ce5b67af8c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-3158APS,172769,2021-12-27T00:00:00.000,Accessible Pedestrian Signal,Queens,MYRTLE AVENUE,FRESH POND ROAD,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
321,output/data_cb5_signal_studies.csv,f5ca78d9cc4406a0752580e70a4736e5d44c303e34c7929c6d7458cb123861e9,data_raw/signal_studies_citywide.csv,matched,1,f5ca78d9cc4406a0752580e70a4736e5d44c303e34c7929c6d7458cb123861e9,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-3127,172738,2021-12-17T00:00:00.000,All-Way Stop,Queens,63 STREET,59 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
322,output/data_cb5_signal_studies.csv,b2838ec7633683dd20b9589ba92236b300c01625e7fa5171d984b17b6236d4e1,data_raw/signal_studies_citywide.csv,matched,1,b2838ec7633683dd20b9589ba92236b300c01625e7fa5171d984b17b6236d4e1,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-3126,172737,2021-12-16T00:00:00.000,All-Way Stop,Queens,63 STREET,59 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
323,output/data_cb5_signal_studies.csv,976b735b8bb1e3a7d2dfde4166cdb861095d951bffc2c57d95e19ae7820f8bd3,data_raw/signal_studies_citywide.csv,matched,1,976b735b8bb1e3a7d2dfde4166cdb861095d951bffc2c57d95e19ae7820f8bd3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-3036B,170671,2021-12-06T00:00:00.000,Traffic Signal,Queens,ELIOT AVENUE,71 STREET,72 STREET,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
324,output/data_cb5_signal_studies.csv,b16bf2dfa690dbcffdc58b75b2e8559eef281ea088c4d6b94ff7af9615803a61,data_raw/signal_studies_citywide.csv,matched,1,b16bf2dfa690dbcffdc58b75b2e8559eef281ea088c4d6b94ff7af9615803a61,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2975APS,170610,2021-12-02T00:00:00.000,Accessible Pedestrian Signal,Queens,METROPOLITAN AVENUE,60 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
325,output/data_cb5_signal_studies.csv,c4c22ae05cbc08beeda9e721770cdcd68d173ed68d570b1cea6d040576f77ec8,data_raw/signal_studies_citywide.csv,matched,1,c4c22ae05cbc08beeda9e721770cdcd68d173ed68d570b1cea6d040576f77ec8,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2972APS,170607,2021-12-02T00:00:00.000,Accessible Pedestrian Signal,Queens,METROPOLITAN AVENUE,PLEASANTVIEW STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
326,output/data_cb5_signal_studies.csv,c3d29640a0489b419c9e944996bca3506ae9113d91e039e98ae52f02280d0a66,data_raw/signal_studies_citywide.csv,matched,1,c3d29640a0489b419c9e944996bca3506ae9113d91e039e98ae52f02280d0a66,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2955,170590,2021-11-23T00:00:00.000,Traffic Signal,Queens,CORNELIA STREET,FOREST AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
327,output/data_cb5_signal_studies.csv,8f40730ad505379ecc6ca839c98b9a67796480bc2dc12b4ca08f8398a3059970,data_raw/signal_studies_citywide.csv,matched,1,8f40730ad505379ecc6ca839c98b9a67796480bc2dc12b4ca08f8398a3059970,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2876,170511,2021-11-15T00:00:00.000,Traffic Signal,Queens,RUST STREET,MASPETH AVENUE,,Signal Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
328,output/data_cb5_signal_studies.csv,04bf6f8beec6eb337c2695ec8e1e02b04810a367c260bd7956a5832929fe6bd5,data_raw/signal_studies_citywide.csv,matched,1,04bf6f8beec6eb337c2695ec8e1e02b04810a367c260bd7956a5832929fe6bd5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2868,170503,2021-11-15T00:00:00.000,All-Way Stop,Queens,OTTO ROAD,68 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
329,output/data_cb5_signal_studies.csv,fa745838997075d51284ffff64a956d2a5e26f502c28850059ba3fc9f1c66784,data_raw/signal_studies_citywide.csv,matched,1,fa745838997075d51284ffff64a956d2a5e26f502c28850059ba3fc9f1c66784,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2826,170461,2021-11-09T00:00:00.000,Traffic Signal,Queens,60 LANE,ST FELIX AVENUE,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
330,output/data_cb5_signal_studies.csv,c11084d08f55103386ca89634c1ce9c438fd06cb9b0a9b2083bb4aa0d5f01314,data_raw/signal_studies_citywide.csv,matched,1,c11084d08f55103386ca89634c1ce9c438fd06cb9b0a9b2083bb4aa0d5f01314,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2822B,170457,2021-11-09T00:00:00.000,Left Turn Arrow/Signal,Queens,ELIOT AVENUE,FRESH POND ROAD,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
331,output/data_cb5_signal_studies.csv,6452284d1a5e04dc937a83be10c97c20578d7d9e5f7eebcf569b45a771ec6f00,data_raw/signal_studies_citywide.csv,matched,1,6452284d1a5e04dc937a83be10c97c20578d7d9e5f7eebcf569b45a771ec6f00,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2816,170451,2021-11-03T00:00:00.000,Traffic Signal,Queens,60 AVENUE,69 LANE,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
332,output/data_cb5_signal_studies.csv,3f52d9d90e7efaf71b5481cdf2b6da631e192c71695613657432d37b76f56bea,data_raw/signal_studies_citywide.csv,matched,1,3f52d9d90e7efaf71b5481cdf2b6da631e192c71695613657432d37b76f56bea,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2789B,170424,2021-11-05T00:00:00.000,Traffic Signal,Queens,METROPOLITAN AVENUE,AUBREY AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
333,output/data_cb5_signal_studies.csv,df746ea9ce1d0507ef736d9b84d993adaf3966d4f4e9d0159f96f13b02d568a8,data_raw/signal_studies_citywide.csv,matched,1,df746ea9ce1d0507ef736d9b84d993adaf3966d4f4e9d0159f96f13b02d568a8,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2787B,170422,2021-11-05T00:00:00.000,Traffic Signal,Queens,METROPOLITAN AVENUE,AUBREY AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
334,output/data_cb5_signal_studies.csv,b82089120e049e73a5ec2a2dd744eacf6c17e5ee67287e4ab29edc7d8d99b437,data_raw/signal_studies_citywide.csv,matched,1,b82089120e049e73a5ec2a2dd744eacf6c17e5ee67287e4ab29edc7d8d99b437,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2749,170384,2021-10-27T00:00:00.000,All-Way Stop,Queens,78 AVENUE,65 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
335,output/data_cb5_signal_studies.csv,77f85071df760c07ed5368c6af354aa48c906568abc5caa9f7717f783c09842e,data_raw/signal_studies_citywide.csv,matched,1,77f85071df760c07ed5368c6af354aa48c906568abc5caa9f7717f783c09842e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2748,170383,2021-10-27T00:00:00.000,All-Way Stop,Queens,78 AVENUE,64 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
336,output/data_cb5_signal_studies.csv,97c7e18a681e865f26160a7af504f6cf179e0a9f652f56408fe2360a326906cd,data_raw/signal_studies_citywide.csv,matched,1,97c7e18a681e865f26160a7af504f6cf179e0a9f652f56408fe2360a326906cd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2747,170382,2021-10-27T00:00:00.000,All-Way Stop,Queens,78 AVENUE,64 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
337,output/data_cb5_signal_studies.csv,25e7a942b6428171be938bf9539723709323baea2ee4d24d3e7a2e2aa65abc3d,data_raw/signal_studies_citywide.csv,matched,1,25e7a942b6428171be938bf9539723709323baea2ee4d24d3e7a2e2aa65abc3d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-2730,170365,2021-11-23T00:00:00.000,All-Way Stop,Queens,78 AVENUE,62 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
