id,referencenumber,studyunit,datecreated,externalreferencenumber,daterequested,statusdescription,studystatus,statusdate,requesttype,dateassigned,borough,locationtype,mainstreet,crossstreet1,crossstreet2,midblock,removal,visionzero,seasonal,hurricanesandy,schoolhold,consultant,schoolcrossing,targetdate,locationnotes,schoolname,am_count,pm_count,schooldismissal,pedestriancount,gap,speed,compassdirectionone,oldreferencenumber,atr_receivedate,atr_requestdate,warrantdescription,warrantsstudytype,tentativesignalinstalldate,am_count2,pm_count2,midday_count,pedestriancount2,gap2,speed2,compassdirectiontwo,aw_installdate,schoolnumber,findings,signalinstalldate,midday_count2,schooldismissal2,otherstudies,warrantssatisfieddate,otherstudies2
175244,CQ22-0469B,SE,2022-02-17T09:14:24.000,DOT-534664-Z6T6,2022-02-17T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-03-29T00:00:00.000,Leading Pedestrian Interval,2022-02-17T00:00:00.000,Queens,Intersection,COOPER AVENUE,70 STREET,,No,No,No,No,No,No,No,No,2022-05-11T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175243,CQ22-0468B,SE,2022-02-17T09:06:53.000,DOT-534662-C8Q3,2022-02-17T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-03-29T00:00:00.000,Leading Pedestrian Interval,2022-02-17T00:00:00.000,Queens,Intersection,COOPER AVENUE,67 STREET,,No,No,No,No,No,No,No,No,2022-05-11T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175230,CQ22-0455,ICU,2022-02-16T15:56:27.000,DOT-534497-J7M9,2022-02-16T00:00:00.000,Study Request Denial,CLOSED,2023-01-23T00:00:00.000,Traffic Signal,2022-11-03T00:00:00.000,Queens,Intersection,60 AVENUE,60 LANE,,No,No,No,No,No,No,No,Yes,2022-06-08T00:00:00.000,,PS 153,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,,CQ02-1662,,,,,,,,2022-12-21T00:00:00.000,,,,,,PS 153,,,,,,,
175227,CQ22-0452,ICU,2022-02-16T14:31:45.000,DOT-534363-Z8V2,2022-02-16T00:00:00.000,Study Request Denial,CLOSED,2023-02-13T00:00:00.000,Traffic Signal,2022-09-22T00:00:00.000,Queens,Intersection,62 AVENUE,69 PLACE,,No,No,No,No,No,No,No,No,2022-06-08T00:00:00.000,,,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,,CQ17-1317,2023-01-31T00:00:00.000,2023-01-12T00:00:00.000,,,,,,2023-01-03T00:00:00.000,,,,,,,,,,,,,
175226,CQ22-0451,ICU,2022-02-16T14:27:39.000,DOT-534251-T5C3,2022-02-16T00:00:00.000,Study Request Denial,CLOSED,2022-10-31T00:00:00.000,Traffic Signal,2022-07-13T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,61 STREET,,No,No,No,No,No,No,No,No,2022-06-08T00:00:00.000,,,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,,,2022-10-18T00:00:00.000,2022-09-07T00:00:00.000,,,,,,2022-09-01T00:00:00.000,,,,,,,,,,,,,
175207,CQ22-0432B,SE,2022-02-15T07:17:18.000,DOT-534322-D6N1; DOT-534762-T1M0; DOT-534966-T6Y7; DOT-539769-H4X5; DOT-540975-Q5D8,2022-02-15T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-03-29T00:00:00.000,Leading Pedestrian Interval,2022-04-04T00:00:00.000,Queens,Stretch,COOPER AVENUE,CYPRESS AVENUE,WOODHAVEN BOULEVARD,No,No,No,No,No,No,No,No,2022-06-06T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175180,CQ22-0405,ICU,2022-02-10T15:23:30.000,DOT-533806-Z0Y4; DOT-566062-S1R9,2022-02-10T00:00:00.000,Study Request Denial,CLOSED,2022-05-25T00:00:00.000,Traffic Signal,2022-05-03T00:00:00.000,Queens,Intersection,68 AVENUE,80 STREET,,No,No,No,No,No,No,No,Yes,2022-06-02T00:00:00.000,,PS 87,2022-05-12T00:00:00.000,2022-05-12T00:00:00.000,2022-05-12T00:00:00.000,2022-05-12T00:00:00.000,2022-05-12T00:00:00.000,2022-05-12T00:00:00.000,,CQ10-0591,,,,,,,,2022-05-12T00:00:00.000,,,,,,PS 87,,,,,,,
175037,CQ22-0262,ICU,2022-02-03T09:42:48.000,DOT-533036-P3N6,2022-02-02T00:00:00.000,Study Request Denial,CLOSED,2022-09-26T00:00:00.000,Traffic Signal,2022-09-01T00:00:00.000,Queens,Intersection,70 AVENUE,65 PLACE,,No,No,No,No,No,No,No,No,2022-05-25T00:00:00.000,,,2022-09-09T00:00:00.000,2022-09-09T00:00:00.000,2022-09-09T00:00:00.000,2022-09-09T00:00:00.000,2022-09-09T00:00:00.000,2022-09-09T00:00:00.000,,,,,,,,,,2022-09-09T00:00:00.000,,,,,,,,,,,,,
174032,CQ22-0247,ICU,2022-02-01T14:17:38.000,DOT-532761-F0Y4,2022-02-01T00:00:00.000,Study Request Denial,CLOSED,2022-08-22T00:00:00.000,Traffic Signal,2022-06-28T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,81 STREET,,No,No,No,Yes,No,No,No,No,2022-05-24T00:00:00.000,,,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,2022-07-26T00:00:00.000,,CQ12-0712,,,,,,,,2022-07-26T00:00:00.000,,,,,,,,,,,,,
174003,CQ22-0218,ICU,2022-01-28T14:27:27.000,DOT-532438-B6N5,2022-01-28T00:00:00.000,Study Request Denial,CLOSED,2022-08-22T00:00:00.000,Traffic Signal,2022-06-28T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,81 ROAD,,No,No,No,Yes,No,No,No,No,2022-04-22T00:00:00.000,,,2022-07-25T00:00:00.000,2022-07-25T00:00:00.000,2022-07-25T00:00:00.000,2022-07-25T00:00:00.000,2022-07-25T00:00:00.000,2022-07-25T00:00:00.000,,,,,,,,,,2022-07-25T00:00:00.000,,,,,,,,,,,,,
174002,CQ22-0217,ICU,2022-01-28T14:21:29.000,DOT-532626-Z9B7,2022-01-28T00:00:00.000,Study Request Denial,CLOSED,2022-10-24T00:00:00.000,All-Way Stop,2022-09-01T00:00:00.000,Queens,Intersection,79 STREET,78 AVENUE,,No,No,No,Yes,No,No,No,Yes,2022-05-20T00:00:00.000,,PS / IS 119 THE GLENDALE SCHOOL,2022-10-03T00:00:00.000,2022-10-03T00:00:00.000,2022-10-03T00:00:00.000,2022-10-03T00:00:00.000,2022-10-03T00:00:00.000,2022-10-03T00:00:00.000,,CQ17-1688,,,,,,,,2022-10-03T00:00:00.000,,,,,,PS 119,,,,,,,
173979,CQ22-0194,ICU,2022-01-27T10:27:41.000,DOT-532299-Q2V6,2022-01-26T00:00:00.000,A/W Approval,CLOSED,2022-03-28T00:00:00.000,Traffic Signal,2022-02-01T00:00:00.000,Queens,Intersection,COOPER AVENUE,61 STREET,,No,No,No,No,No,No,No,No,2022-05-18T00:00:00.000,,,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,N,CQ16-3323,,,Warrant 5 - Engineering Judgement,All-Way,,2022-03-24T00:00:00.000,2022-03-24T00:00:00.000,2022-03-24T00:00:00.000,2022-03-24T00:00:00.000,2022-03-24T00:00:00.000,,,,,,,,2022-03-24T00:00:00.000,,,
172974,CQ22-0173B,SE,2022-01-26T11:36:31.000,DOT-532111-M0D7; DOT-536366-Z8Z8; DOT-606319-B3N4,2022-01-26T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-15T00:00:00.000,Left Turn Arrow/Signal,2023-07-24T00:00:00.000,Queens,Intersection,FRESH POND ROAD,METROPOLITAN AVENUE,,No,No,No,No,No,No,No,No,2023-11-10T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172852,CQ22-0051B,SE,2022-01-10T12:22:14.000,DOT-529402-P3K8,2022-01-10T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-02-24T00:00:00.000,Traffic Signal,2022-01-10T00:00:00.000,Queens,Intersection,PENELOPE AVENUE,80 STREET,,No,No,No,No,No,No,No,No,2022-03-14T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172836,CQ22-0035B,SE,2022-01-10T07:36:33.000,DOT-530745-S8D6,2022-01-10T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-02-23T00:00:00.000,Leading Pedestrian Interval,2022-01-10T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,65 PLACE,MT OLIVET CRESCENT,No,No,No,No,No,No,No,No,2022-03-31T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172769,CQ21-3158APS,ICU,2021-12-27T07:47:31.000,,2021-12-27T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-12-27T00:00:00.000,Accessible Pedestrian Signal,2021-12-27T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,FRESH POND ROAD,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172738,CQ21-3127,ICU,2021-12-17T14:24:50.000,DOT-529243-Q6G3,2021-12-17T00:00:00.000,Study Request Denial,CLOSED,2023-07-31T00:00:00.000,All-Way Stop,2022-09-30T00:00:00.000,Queens,Intersection,63 STREET,59 DRIVE,,No,No,No,Yes,No,No,No,No,2022-04-08T00:00:00.000,,,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,,,,,,,,,,2023-07-17T00:00:00.000,,,,,,,,,,,,,
172737,CQ21-3126,ICU,2021-12-17T14:20:14.000,DOT-529152-H7L1,2021-12-16T00:00:00.000,Study Request Denial,CLOSED,2022-09-26T00:00:00.000,All-Way Stop,2022-09-01T00:00:00.000,Queens,Intersection,63 STREET,59 AVENUE,,No,No,No,No,No,No,No,No,2022-04-08T00:00:00.000,,,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,N,,,,,,,,,2022-09-07T00:00:00.000,,,,,,,,,,,,,
170671,CQ21-3036B,SE,2021-12-06T15:51:19.000,DOT-528039-B7Z7,2021-12-06T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-01-18T00:00:00.000,Traffic Signal,2021-12-06T00:00:00.000,Queens,Stretch,ELIOT AVENUE,71 STREET,72 STREET,No,No,No,No,No,No,No,No,2022-03-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170610,CQ21-2975APS,ICU,2021-12-02T08:20:16.000,,2021-12-02T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-12-02T00:00:00.000,Accessible Pedestrian Signal,2021-12-02T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,60 STREET,,No,No,No,No,No,No,No,No,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,
170607,CQ21-2972APS,ICU,2021-12-02T07:14:28.000,,2021-12-02T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-12-02T00:00:00.000,Accessible Pedestrian Signal,2021-12-02T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,PLEASANTVIEW STREET,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170590,CQ21-2955,ICU,2021-11-29T09:43:45.000,DOT-526835-H1B6,2021-11-23T00:00:00.000,Study Request Denial,CLOSED,2022-08-01T00:00:00.000,Traffic Signal,2022-04-21T00:00:00.000,Queens,Intersection,CORNELIA STREET,FOREST AVENUE,,No,No,No,No,No,No,No,No,2022-03-15T00:00:00.000,,,2022-06-15T00:00:00.000,2022-06-15T00:00:00.000,2022-06-15T00:00:00.000,2022-06-15T00:00:00.000,2022-06-15T00:00:00.000,2022-06-15T00:00:00.000,,,2022-07-20T00:00:00.000,2022-06-24T00:00:00.000,,,,,,2022-06-15T00:00:00.000,,,,,,,,,,,,,
170511,CQ21-2876,ICU,2021-11-17T08:50:15.000,DOT-525924-V8Q0; DOT-684605-W2L2; DOT-724053-B5B0,2021-11-15T00:00:00.000,Signal Approval,CLOSED,2022-06-21T00:00:00.000,Traffic Signal,2022-05-10T00:00:00.000,Queens,Intersection,RUST STREET,MASPETH AVENUE,,No,No,No,No,No,No,No,No,2022-03-07T00:00:00.000,,,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,,CQ17-0186,,2022-05-20T00:00:00.000,,,,,,2022-05-11T00:00:00.000,,,,,,,,,,,,,
170503,CQ21-2868,ICU,2021-11-15T14:49:16.000,DOT-525903-B3J7; DOT-682629-N8V2; DOT-682633-W0K2,2021-11-15T00:00:00.000,Study Request Denial,CLOSED,2022-11-07T00:00:00.000,All-Way Stop,2022-10-12T00:00:00.000,Queens,Intersection,OTTO ROAD,68 STREET,,No,No,No,No,No,No,No,No,2022-03-07T00:00:00.000,,,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,,CQ12-0610,,,,,,,,2022-10-25T00:00:00.000,,,,,,,,,,,,,
170461,CQ21-2826,ICU,2021-11-09T15:48:12.000,DOT-525408-Y0Y7,2021-11-09T00:00:00.000,A/W Approval,CLOSED,2022-03-28T00:00:00.000,Traffic Signal,2022-03-17T00:00:00.000,Queens,Intersection,60 LANE,ST FELIX AVENUE,,No,No,No,No,No,No,No,Yes,2022-03-01T00:00:00.000,,PS 068,2022-03-21T00:00:00.000,2022-03-21T00:00:00.000,2022-03-21T00:00:00.000,2022-03-21T00:00:00.000,2022-03-21T00:00:00.000,2022-03-21T00:00:00.000,,CQ18-0022,,,Warrant 5 - Engineering Judgement,All-Way,,,,2022-03-21T00:00:00.000,,,,,,PS 068,,,,,,,
170457,CQ21-2822B,SE,2021-11-09T14:56:41.000,DOT-453622-R7Q1,2021-11-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-01-06T00:00:00.000,Left Turn Arrow/Signal,2021-11-09T00:00:00.000,Queens,Intersection,ELIOT AVENUE,FRESH POND ROAD,,No,No,No,No,No,No,No,No,2021-10-03T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170451,CQ21-2816,ICU,2021-11-09T14:30:09.000,DOT-524828-N0F8,2021-11-03T00:00:00.000,A/W Approval,CLOSED,2022-09-26T00:00:00.000,Traffic Signal,2022-07-13T00:00:00.000,Queens,Intersection,60 AVENUE,69 LANE,,No,No,No,No,No,No,No,No,2022-02-22T00:00:00.000,,,2022-09-08T00:00:00.000,2022-09-08T00:00:00.000,2022-09-08T00:00:00.000,2022-09-08T00:00:00.000,2022-09-08T00:00:00.000,2022-09-08T00:00:00.000,,CQ18-2281,,,Warrant 1 - Volume Warrant,All-Way,,,,2022-09-08T00:00:00.000,,,,,,,,,,,,,
170424,CQ21-2789B,SE,2021-11-05T06:48:11.000,DOT-524937-V8Z6; DOT-525666-H9J0; DOT-525756-S7H0; DOT-532838-N0L0,2021-11-05T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-04-12T00:00:00.000,Traffic Signal,2022-02-01T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,AUBREY AVENUE,,No,No,No,No,No,No,No,No,2021-12-16T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170422,CQ21-2787B,SE,2021-11-05T06:48:07.000,DOT-524937-V8Z6; DOT-528181-H0H7,2021-11-05T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-03-31T00:00:00.000,Traffic Signal,2021-11-05T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,AUBREY AVENUE,,No,No,No,No,No,No,No,No,2021-12-16T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170384,CQ21-2749,ICU,2021-11-03T11:02:21.000,DOT-524070-H8Y8,2021-10-27T00:00:00.000,Study Request Denial,CLOSED,2022-08-29T00:00:00.000,All-Way Stop,2022-08-01T00:00:00.000,Queens,Intersection,78 AVENUE,65 STREET,,No,No,No,No,No,No,No,No,2022-02-17T00:00:00.000,,,2022-08-05T00:00:00.000,2022-08-05T00:00:00.000,2022-08-05T00:00:00.000,2022-08-05T00:00:00.000,2022-08-05T00:00:00.000,2022-08-05T00:00:00.000,,CQ18-1434,,,,,,,,2022-08-05T00:00:00.000,,,,,,,,,,,,,
170383,CQ21-2748,ICU,2021-11-03T10:56:37.000,DOT-524069-N0N5; DOT-549235-L2W5; DOT-552338-X7P6,2021-10-27T00:00:00.000,Study Request Denial,CLOSED,2022-08-22T00:00:00.000,All-Way Stop,2022-06-21T00:00:00.000,Queens,Intersection,78 AVENUE,64 PLACE,,No,No,No,No,No,No,No,No,2022-02-17T00:00:00.000,,,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,,CQ18-0140,,,,,,,,2022-08-02T00:00:00.000,,,,,,,,,,,,,
170382,CQ21-2747,ICU,2021-11-03T10:21:50.000,DOT-524068-S8Q2,2021-10-27T00:00:00.000,Study Request Denial,CLOSED,2022-08-22T00:00:00.000,All-Way Stop,2022-06-21T00:00:00.000,Queens,Intersection,78 AVENUE,64 STREET,,No,No,No,No,No,No,No,No,2022-02-17T00:00:00.000,,,2022-07-19T00:00:00.000,2022-07-19T00:00:00.000,2022-07-19T00:00:00.000,2022-07-19T00:00:00.000,2022-07-19T00:00:00.000,2022-07-19T00:00:00.000,,CQ17-3314,,,,,,,,2022-07-19T00:00:00.000,,,,,,,,,,,,,
170365,CQ21-2730,ICU,2021-11-01T12:23:42.000,DOT-523552-Z5L7,2021-11-23T00:00:00.000,Study Request Denial,CLOSED,2022-07-11T00:00:00.000,All-Way Stop,2022-04-07T00:00:00.000,Queens,Intersection,78 AVENUE,62 STREET,,No,No,No,No,No,No,No,No,2022-02-16T00:00:00.000,,,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,,CQ00-0081,,,,,,,,2022-06-23T00:00:00.000,,,,,,,,,,,,,
170343,CQ21-2708,ICU,2021-10-29T10:03:20.000,DOT-523841-G5J7,2021-10-26T00:00:00.000,A/W Approval,CLOSED,2022-06-21T00:00:00.000,All-Way Stop,2022-04-07T00:00:00.000,Queens,Intersection,60 PLACE,MADISON STREET,,No,No,No,No,No,No,No,Yes,2022-01-18T00:00:00.000,,IS 93,2022-05-10T00:00:00.000,2022-05-10T00:00:00.000,2022-05-10T00:00:00.000,2022-05-10T00:00:00.000,2022-05-10T00:00:00.000,2022-05-10T00:00:00.000,,CQ16-1454,2022-06-13T00:00:00.000,2022-05-20T00:00:00.000,Warrant 5 - Engineering Judgement,All-Way,,,,2022-05-10T00:00:00.000,,,,,,IS 93,,,,,,,
170318,CQ21-2683,ICU,2021-10-26T15:44:35.000,DOT-523874-R1X5; DOT-539096-P4D0; DOT-603960-H5C2,2021-10-26T00:00:00.000,Signal Approval,CLOSED,2023-02-28T00:00:00.000,Traffic Signal,2022-02-07T00:00:00.000,Queens,Intersection,SENECA AVENUE,WEIRFIELD STREET,,No,No,No,No,No,No,No,Yes,2022-02-15T00:00:00.000,,IS 77,2022-03-11T00:00:00.000,2022-03-11T00:00:00.000,2022-03-11T00:00:00.000,2022-03-11T00:00:00.000,2022-03-11T00:00:00.000,2022-03-11T00:00:00.000,,CQ18-0382,,,Warrant 7 - Crash Experience,Traffic Signal,,,,2022-03-11T00:00:00.000,,,,,,IS 77,,2024-01-11T00:00:00.000,,,,,
170191,CQ21-2556,ICU,2021-10-20T09:55:14.000,INTERNAL REQUEST,2021-10-20T00:00:00.000,Study Request Denial,CLOSED,2021-12-06T00:00:00.000,Traffic Signal,2021-11-01T00:00:00.000,Queens,Intersection,56 STREET,GRAND AVENUE,,No,No,No,No,No,No,No,Yes,2021-12-30T00:00:00.000,,PS 9,2021-11-19T00:00:00.000,2021-11-19T00:00:00.000,2021-11-19T00:00:00.000,2021-11-19T00:00:00.000,2021-11-19T00:00:00.000,2021-11-19T00:00:00.000,,,,,,,,,,2021-11-19T00:00:00.000,,,,,,PS 9,,,,,,,
170162,CQ21-2527,ICU,2021-10-19T14:55:31.000,INTERNAL REQUEST,2021-10-19T00:00:00.000,Study Request Denial,CLOSED,2021-11-08T00:00:00.000,Traffic Signal,2021-10-21T00:00:00.000,Queens,Intersection,57 ROAD,61 STREET,,No,No,No,No,No,No,No,Yes,2021-12-30T00:00:00.000,,PS 72,2021-10-28T00:00:00.000,2021-10-28T00:00:00.000,2021-10-28T00:00:00.000,2021-10-28T00:00:00.000,2021-10-28T00:00:00.000,2021-10-28T00:00:00.000,,,,,,,,,,2021-10-28T00:00:00.000,,,,,,PS 72,,,,,,,
170145,CQ21-2510APS,ICU,2021-10-19T12:45:30.000,,2021-10-19T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-10-19T00:00:00.000,Accessible Pedestrian Signal,2021-10-19T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,MT OLIVET CRESCENT,65 PLACE,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170144,CQ21-2509APS,ICU,2021-10-19T12:44:08.000,,2021-10-19T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-10-19T00:00:00.000,Accessible Pedestrian Signal,,Queens,Intersection,METROPOLITAN AVENUE,HIMROD STREET,56 STREET,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170141,CQ21-2506APS,ICU,2021-10-19T12:42:58.000,,2021-10-19T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-10-19T00:00:00.000,Accessible Pedestrian Signal,2021-10-19T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,FOREST AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170140,CQ21-2505APS,ICU,2021-10-19T12:41:16.000,,2021-10-19T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-10-19T00:00:00.000,Accessible Pedestrian Signal,2021-10-19T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,69 STREET,,No,No,No,No,No,No,No,No,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,
170125,CQ21-2490APS,ICU,2021-10-19T11:30:42.000,,2021-10-19T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-10-19T00:00:00.000,Accessible Pedestrian Signal,2021-10-19T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,ANDREWS AVENUE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170025,CQ21-2390,ICU,2021-10-12T14:42:31.000,DOT-520863-P6L9,2021-10-05T00:00:00.000,Study Request Denial,CLOSED,2022-08-01T00:00:00.000,Traffic Signal,2022-04-07T00:00:00.000,Queens,Intersection,ELIOT AVENUE,69 LANE,,No,No,No,No,No,No,No,No,2022-05-06T00:00:00.000,,,2022-06-16T00:00:00.000,2022-06-16T00:00:00.000,2022-06-16T00:00:00.000,2022-06-16T00:00:00.000,2022-06-16T00:00:00.000,2022-06-16T00:00:00.000,,CQ18-0226,2022-07-20T00:00:00.000,2022-06-24T00:00:00.000,,,,,,2022-06-16T00:00:00.000,,,,,,,,,,,,,
170018,CQ21-2383,ICU,2021-10-12T10:03:28.000,INTERNAL REQUEST,2021-10-12T00:00:00.000,A/W Approval,CLOSED,2021-11-08T00:00:00.000,Traffic Signal,2021-10-12T00:00:00.000,Queens,Intersection,57 ROAD,59 STREET,,No,No,No,No,No,No,No,Yes,2021-12-27T00:00:00.000,,PS 72,2021-10-29T00:00:00.000,2021-10-29T00:00:00.000,2021-10-29T00:00:00.000,2021-10-29T00:00:00.000,2021-10-29T00:00:00.000,2021-10-29T00:00:00.000,,,,,Warrant 5 - Engineering Judgement,All-Way,,,,2021-10-29T00:00:00.000,,,,,,PS 72,,,,,,,
168843,CQ21-2188B,SE,2021-10-01T10:31:04.000,DOT-519989-F4S7,2021-10-01T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2021-11-17T00:00:00.000,Traffic Signal,2021-10-01T00:00:00.000,Queens,Intersection,FRESH POND ROAD,60 ROAD,,No,No,No,No,No,No,No,No,2022-01-19T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
168842,CQ21-2187B,SE,2021-10-01T10:27:50.000,DOT-519947-X4Q0,2021-10-01T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2021-12-17T00:00:00.000,Leading Pedestrian Interval,2021-10-01T00:00:00.000,Queens,Intersection,LUTHERAN AVENUE,ELIOT AVENUE,,No,No,No,No,No,No,No,No,2021-11-10T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168629,CQ21-1974B,SE,2021-09-15T16:51:41.000,DOT-517477-X0L4; DOT-597881-J7Y0; DOT-623440-S5J0,2021-09-15T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-01-19T00:00:00.000,Leading Pedestrian Interval,2023-05-25T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,FOREST AVENUE,,No,No,No,No,No,No,No,No,2023-09-14T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168576,CQ21-1921B,SE,2021-09-14T13:45:46.000,DOT-517137-S1G8,2021-09-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2022-07-20T00:00:00.000,Leading Pedestrian Interval,2022-04-02T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,WOODWARD AVENUE,,No,No,No,No,No,No,No,No,2021-12-30T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168535,CQ21-1880APS,ICU,2021-09-09T09:17:11.000,,2021-09-09T00:00:00.000,APS Ranking Completed; Awaiting Design,CLOSED,2021-09-09T00:00:00.000,Accessible Pedestrian Signal,2021-09-09T00:00:00.000,Queens,Intersection,COOPER AVENUE,64 PLACE,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
